#,Group Code,Group Description,Desc,Age,Condition,Qty,Item Amount,Reported Cost,Unit Cost,Coverage,Sales Tax,RCV,Life,Depreciation Type,Depreciation Amount,Recoverable,ACV,Tax,Replace,Cat,Sel,Owner,Original Vendor,Date,Source Name,Unit Location,Note 1
191,MERCHANDISE,Merchandise,Exit sign - internal power,0.00,Average,1.00,293.35,0.00,293.35,Building,17.08,$372.53,150.00,Percent,0.00,Yes,372.53,Yes,No,LIT,EXIT+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
192,MERCHANDISE,Merchandise,TV Brackets - Wall mounted,0.00,Average,1.00,185.41,0.00,185.41,Building,9.43,$233.80,50.00,Percent,0.00,Yes,233.80,Yes,No,FNH,TVW,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
193,MERCHANDISE,Merchandise,Security system - motion detector,0.00,Average,1.00,223.79,0.00,223.79,Building,6.61,$276.48,20.00,Percent,0.00,Yes,276.48,Yes,No,ELE,SECMD,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
194,MERCHANDISE,Merchandise,Comm. security system - contact w/wire (per opening),0.00,Average,5.00,670.15,0.00,134.03,Building,5.22,$810.45,150.00,Age/Condition,0.00,Yes,810.45,Yes,No,ELS,SECC,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
195,MERCHANDISE,Merchandise,"Surveillance monitor - 14"" color",0.00,Average,2.00,"1,320.54",0.00,660.27,Building,50.47,"$1,645.23",20.00,Age/Condition,0.00,Yes,"1,645.23",Yes,No,ELS,SURVM,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
196,MERCHANDISE,Merchandise,Countertop - Granite or Marble - High grade,0.00,Average,44.00,"4,292.20",0.00,97.55,Building,130.81,"$5,307.61",150.00,Percent,0.00,Yes,"5,307.61",Yes,No,CAB,CTGM+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
197,MERCHANDISE,Merchandise,Custom cabinets - base units - Deluxe grade,0.00,Average,22.00,"25,013.34",0.00,"1,136.97",Building,"1,597.89","$31,933.47",50.00,Percent,0.00,Yes,"31,933.47",Yes,No,CAB,CUB+++,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,Pro Shop Refreshment area and coffee counter + double side pro shop two tier cabinet service area
198,MERCHANDISE,Merchandise,Judges paneling FAUX - flat panel w/ molding - hardwood,0.00,Average,100.00,"3,206.00",0.00,32.06,Building,64.61,"$3,924.73",150.00,Percent,0.00,Yes,"3,924.73",Yes,No,FNC,JPF+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,"Wall decorative judges panel is fabricated on drywall and requires trim carpenter to center, space and design to meet symmetrical aesthetics."
199,MERCHANDISE,Merchandise,Contents - move out then reset - Extra large room,0.00,Average,3.00,647.10,0.00,215.70,Building,0.00,$776.52,0.00,Percent,0.00,Yes,776.52,Yes,No,CON,ROOM>>,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
200,MERCHANDISE,Merchandise,Stain & finish trim,0.00,Average,254.50,468.28,0.00,1.84,Building,4.10,$566.86,15.00,Percent,0.00,Yes,566.86,Yes,No,PNT,TRIMS,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,"Crown, Chair Rail, and Baseboard all need stain pre install"
201,MERCHANDISE,Merchandise,Additional cost to pre-stain trim,0.00,Average,414.50,327.46,0.00,0.79,Building,1.74,$395.04,15.00,Percent,0.00,Yes,395.04,Yes,No,PNT,TRIMP,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,All faux judges panels must be pre-stained prior to installation
202,MERCHANDISE,Merchandise,"Baseboard - 7 1/4"" stain grade",0.00,Average,14.00,118.16,0.00,8.44,Building,5.09,$147.91,150.00,Percent,0.00,Yes,147.91,Yes,No,FNC,B7+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
203,MERCHANDISE,Merchandise,"Baseboard - 6"" w/shoe - stain grade",0.00,Average,14.00,139.16,0.00,9.94,Building,5.62,$173.74,150.00,Percent,0.00,Yes,173.74,Yes,No,FNC,B6S,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,"Above base, there's an additional base with another tapered base to create the judges panel look"
204,MERCHANDISE,Merchandise,"Baseboard - 8"" hardwood - 2 piece",0.00,Average,98.83,"1,475.53",0.00,14.93,Building,66.34,"$1,850.23",150.00,Percent,0.00,Yes,"1,850.23",Yes,No,FNC,B8H,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,Pro Shop Counter is a fabricated 4 piece baseboard below a judges panel wallboard system.
205,MERCHANDISE,Merchandise,"Mask and prep for paint - plastic, paper, tape (per LF)",5.00,Average,90.83,146.24,0.00,1.61,Building,1.72,$177.54,15.00,Age/Condition,48.75,Yes,128.79,Yes,No,PNT,MASKLF,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
206,MERCHANDISE,Merchandise,Carpet - High grade,0.00,Average,444.13,"2,504.89",0.00,5.64,Building,144.88,"$3,179.73",10.00,Percent,0.00,Yes,"3,179.73",Yes,No,FCC,AV+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
207,MERCHANDISE,Merchandise,Glue down carpet - heavy traffic,10.00,Average,510.74,"2,599.67",0.00,5.09,Building,155.52,"$3,306.23",10.00,Age/Condition,"1,299.84",Yes,"2,006.39",Yes,No,FCC,GDC,STAPLES1,,2022-10-19,,RWGC_100_CLUB,15 % waste added for Carpet.
208,MERCHANDISE,Merchandise,Final cleaning - construction - Commercial,44.00,Average,444.13,111.03,0.00,0.25,Building,9.32,$142.55,0.00,Age/Condition,0.00,Yes,142.55,Yes,No,CLN,FINALC,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
209,MERCHANDISE,Merchandise,Content Manipulation charge - per hour,44.00,Average,16.00,790.88,0.00,49.43,Building,0.00,$949.06,0.00,Age/Condition,0.00,Yes,949.06,Yes,No,CON,LAB,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
210,MERCHANDISE,Merchandise,Electrical (Bid Item) - Damaged conduit and legacy ROMEX wiring needed to be replaced,0.00,Average,"8,500.00",0.00,0.00,0.00,Building,0.00,$0.00,0.00,Age/Condition,0.00,Yes,0.00,Yes,No,ELE,BIDITM,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,"Conduit and run boxes needed to be replaced due to water intrusion and rust formation / Oxidation staining (commonly called ""White Rust"") forms when galvanized materials come in contact with hydrogen and oxygen. Some ROMEX was discovered out of conduit and this required replacement with MC Cable to meet code"
211,MERCHANDISE,Merchandise,Megohmmeter check electrical circuits - average residence,0.00,Average,1.00,962.03,0.00,962.03,Building,0.00,"$1,154.43",0.00,Age/Condition,0.00,Yes,"1,154.43",Yes,No,ELE,MEG,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
212,BAR,Bar,Cold air return cover - Extra large,0.00,Average,1.00,58.54,0.00,58.54,Building,2.02,$72.68,25.00,Percent,0.00,Yes,72.68,Yes,No,HVC,CA>>,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
213,BAR,Bar,Heat/AC register - Mechanically attached,0.00,Average,4.00,117.96,0.00,29.49,Building,2.53,$144.59,25.00,Percent,0.00,Yes,144.59,Yes,No,HVC,REG,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
214,BAR,Bar,Tear out and bag wet insulation,44.00,Average,"1,124.67","1,079.68",0.00,0.96,Building,6.30,"$1,303.18",0.00,Age/Condition,0.00,Yes,"1,303.18",Yes,No,WTR,INS,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
215,BAR,Bar,"Batt insulation - 10"" - R30 - paper / foil faced",44.00,Average,"1,124.67","1,889.45",0.00,1.68,Building,99.20,"$2,386.39",150.00,Age/Condition,554.24,Yes,"1,832.15",Yes,No,INS,BTF10,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
216,BAR,Bar,Suspended ceiling grid - High grade - 2' x 2',10.00,Average,"1,124.67","3,239.05",0.00,2.88,Building,66.92,"$3,967.17",150.00,Age/Condition,192.69,Yes,"3,774.48",Yes,No,ACT,SG2+,PAULGAGN,,2022-11-03,,RWGC_100_CLUB,
217,BAR,Bar,"Tear out wet drywall, cleanup, bag for disposal",44.00,Average,"1,124.67","1,327.11",0.00,1.18,Building,16.53,"$1,612.36",0.00,Age/Condition,0.00,Yes,"1,612.36",Yes,No,WTR,DRYW,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
218,BAR,Bar,Remove wet suspended ceiling tile and bag - Cat 3,44.00,Average,"1,124.67",809.76,0.00,0.72,Building,5.51,$978.33,0.00,Age/Condition,0.00,Yes,978.33,Yes,No,WTR,ACTSS,PAULGAGN,,2022-11-03,,RWGC_100_CLUB,
219,BAR,Bar,Suspended ceiling tile - Premium grade - 2' x 2',10.00,Average,"1,124.67","5,837.04",0.00,5.19,Building,319.63,"$7,387.99",150.00,Age/Condition,389.14,Yes,"6,998.85",Yes,No,ACT,ST2++,PAULGAGN,,2022-11-03,,RWGC_100_CLUB,
220,BAR,Bar,Apply anti-microbial agent to the ceiling,44.00,Average,"1,124.67",359.89,0.00,0.32,Building,3.94,$436.59,0.00,Age/Condition,0.00,Yes,436.59,Yes,No,WTR,GRM,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
221,BAR,Bar,"5/8"" drywall - hung, taped, ready for texture",44.00,Average,"1,124.67","3,272.79",0.00,2.91,Building,55.11,"$3,993.48",150.00,Age/Condition,960.02,Yes,"3,033.46",Yes,No,DRY,5/8-,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,"Above ceiling grid is 5/8"" ceiling"
222,BAR,Bar,Texture drywall - heavy hand texture,44.00,Average,"1,124.67","1,911.94",0.00,1.70,Building,14.96,"$2,312.28",150.00,Age/Condition,560.84,Yes,"1,751.44",Yes,No,DRY,TEX+,STAPLES1,,2022-11-03,,RWGC_100_CLUB,
223,BAR,Bar,Public Address Speaker - ceiling/wall mount,0.00,Average,1.00,251.82,0.00,251.82,Building,5.09,$308.29,20.00,Percent,0.00,Yes,308.29,Yes,No,ELS,PASP-,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
224,BAR,Bar,Emergency lighting - battery - Commercial,0.00,Average,1.00,335.97,0.00,335.97,Building,16.49,$422.96,20.00,Age/Condition,0.00,Yes,422.96,Yes,No,LIT,BP,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
225,BAR,Bar,Exit sign - internal power,0.00,Average,3.00,880.29,0.00,293.43,Building,51.25,"$1,117.86",150.00,Age/Condition,0.00,Yes,"1,117.86",Yes,No,LIT,EXIT+,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
226,BAR,Bar,Recessed light fixture - Premium grade,10.00,Average,20.00,"4,563.80",0.00,228.19,Building,146.87,"$5,652.81",20.00,Age/Condition,"2,111.90",Yes,"3,540.91",Yes,No,LIT,RC++,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,Premium light fixture has rotating bulb area for angled direction / focus
227,BAR,Bar,Ceiling fan without light,10.00,Average,2.00,594.16,0.00,297.08,Building,12.25,$727.71,20.00,Age/Condition,268.29,Yes,459.42,Yes,No,LIT,FN,STAPLES1,,2022-11-03,,RWGC_100_CLUB,
228,BAR,Bar,Tear out baseboard,44.00,Average,18.00,10.98,0.00,0.61,Building,0.00,$13.18,0.00,Age/Condition,0.00,Yes,13.18,Yes,No,WTR,BASE,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
229,BAR,Bar,Clean stud wall - Heavy,44.00,Average,65.84,85.59,0.00,1.30,Building,7.29,$110.02,0.00,Age/Condition,0.00,Yes,110.02,Yes,No,CLN,STD+,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
230,BAR,Bar,Seal the walls w/latex based stain blocker - one coat,0.00,Average,956.22,678.92,0.00,0.71,Building,5.36,$821.14,15.00,Percent,0.00,Yes,821.14,Yes,No,PNT,S,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
231,BAR,Bar,Paint the walls - two coats,0.00,Average,956.22,"1,128.34",0.00,1.18,Building,20.75,"$1,378.91",15.00,Percent,0.00,Yes,"1,378.91",Yes,No,PNT,P2,PAULGAGN,,2022-11-11,,RWGC_100_CLUB,
232,BAR,Bar,Seal & paint baseboard - two coats,5.00,Average,113.50,198.63,0.00,1.75,Building,1.03,$239.58,15.00,Age/Condition,66.21,Yes,173.37,Yes,No,PNT,B1SP,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
233,BAR,Bar,"Mask and prep for paint - plastic, paper, tape (per LF)",5.00,Average,149.67,240.97,0.00,1.61,Building,2.83,$292.56,15.00,Age/Condition,80.32,Yes,212.24,Yes,No,PNT,MASKLF,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
234,BAR,Bar,"Chair rail - oversized - 3 1/4""",0.00,Average,56.75,304.18,0.00,5.36,Building,9.93,$376.93,150.00,Age/Condition,0.00,Yes,376.93,Yes,No,FNC,CHR>,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
235,BAR,Bar,Security system - motion detector,0.00,Average,2.00,447.58,0.00,223.79,Building,13.22,$552.94,20.00,Percent,0.00,Yes,552.94,Yes,No,ELE,SECMD,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
236,BAR,Bar,Thermostat - High grade,0.00,Average,1.00,154.13,0.00,154.13,Building,5.82,$191.95,35.00,Age/Condition,0.00,Yes,191.95,Yes,No,HVC,TS+,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
237,BAR,Bar,Comm. security system - contact w/wire (per opening),0.00,Average,8.00,"1,072.24",0.00,134.03,Building,8.34,"$1,296.70",150.00,Age/Condition,0.00,Yes,"1,296.70",Yes,No,ELS,SECC,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
238,BAR,Bar,"Surveillance monitor - 14"" color",0.00,Average,2.00,"1,320.54",0.00,660.27,Building,50.47,"$1,645.23",20.00,Age/Condition,0.00,Yes,"1,645.23",Yes,No,ELS,SURVM,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
239,BAR,Bar,Outlet or switch cover - High grade,0.00,Average,12.00,87.72,0.00,7.31,Building,3.06,$108.94,25.00,Percent,0.00,Yes,108.94,Yes,No,ELE,OSCOV+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
240,BAR,Bar,Window drapery - hardware - Detach & reset,0.00,Average,12.00,517.56,0.00,43.13,Building,0.00,$621.08,0.00,Age/Condition,0.00,Yes,621.08,Yes,No,WDT,HWRS,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
241,BAR,Bar,"Tear out wet non-salvageable carpet, cut & bag for disp.",44.00,Average,"1,124.67",798.52,0.00,0.71,Building,6.30,$965.78,0.00,Age/Condition,0.00,Yes,965.78,Yes,No,WTR,FCC,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
242,BAR,Bar,Seal & paint baseboard - two coats,5.00,Average,113.50,198.63,0.00,1.75,Building,1.03,$239.58,15.00,Age/Condition,66.21,Yes,173.37,Yes,No,PNT,B1SP,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
243,BAR,Bar,"Mask and prep for paint - plastic, paper, tape (per LF)",5.00,Average,149.67,240.97,0.00,1.61,Building,2.83,$292.56,15.00,Age/Condition,80.32,Yes,212.24,Yes,No,PNT,MASKLF,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
244,BAR,Bar,Floor prep (scrape rubber back residue),0.00,Average,"1,124.67",866.00,0.00,0.77,Building,0.00,"$1,039.20",10.00,Percent,0.00,Yes,"1,039.20",Yes,No,FCC,FP,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
245,BAR,Bar,Glue down carpet - heavy traffic,10.00,Average,"1,293.37","6,583.25",0.00,5.09,Building,393.83,"$8,372.50",10.00,Age/Condition,"3,291.63",Yes,"5,080.87",Yes,No,FCC,GDC,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,15 % waste added for Carpet.
246,BAR,Bar,Final cleaning - construction - Commercial,44.00,Average,"1,124.67",281.17,0.00,0.25,Building,23.62,$361.03,0.00,Age/Condition,0.00,Yes,361.03,Yes,No,CLN,FINALC,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
247,BAR,Bar,Contents - move out then reset - Extra large room,0.00,Average,1.00,215.70,0.00,215.70,Building,0.00,$258.84,0.00,Percent,0.00,Yes,258.84,Yes,No,CON,ROOM>>,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
248,BAR,Bar,Content Manipulation charge - per hour,44.00,Average,3.00,148.29,0.00,49.43,Building,0.00,$177.95,0.00,Age/Condition,0.00,Yes,177.95,Yes,No,CON,LAB,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
249,BAR,Bar,Clean floor - tile - Heavy clean,0.00,Average,200.00,210.00,0.00,1.05,Building,18.55,$270.71,0.00,Age/Condition,0.00,Yes,270.71,Yes,No,CLN,FCT+,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
250,VOID,Void,Tear out and bag wet insulation,44.00,Average,54.95,52.75,0.00,0.96,Building,0.31,$63.68,0.00,Age/Condition,0.00,Yes,63.68,Yes,No,WTR,INS,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
251,VOID,Void,"Batt insulation - 10"" - R30 - paper / foil faced",44.00,Average,54.95,92.32,0.00,1.68,Building,4.85,$116.61,150.00,Age/Condition,27.08,Yes,89.53,Yes,No,INS,BTF10,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
252,VOID,Void,Apply anti-microbial agent to the ceiling,44.00,Average,54.95,17.58,0.00,0.32,Building,0.19,$21.33,0.00,Age/Condition,0.00,Yes,21.33,Yes,No,WTR,GRM,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
253,VOID,Void,"5/8"" drywall - hung & fire taped only",44.00,Average,54.95,176.94,0.00,3.22,Building,2.50,$215.32,150.00,Age/Condition,41.75,Yes,173.57,Yes,No,DRY,5/8FT,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,Ceiling has double layer pre-existing
254,VOID,Void,Recessed light fixture - Premium grade,10.00,Average,1.00,228.19,0.00,228.19,Building,7.34,$282.63,20.00,Age/Condition,105.60,Yes,177.03,Yes,No,LIT,RC++,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,Premium light fixture has rotating bulb area for angled direction / focus
255,VOID,Void,Clean stud wall - Heavy,44.00,Average,65.84,85.59,0.00,1.30,Building,7.29,$110.02,0.00,Age/Condition,0.00,Yes,110.02,Yes,No,CLN,STD+,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
256,VOID,Void,Seal the walls w/latex based stain blocker - one coat,0.00,Average,247.85,175.97,0.00,0.71,Building,1.39,$212.84,15.00,Percent,0.00,Yes,212.84,Yes,No,PNT,S,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
257,VOID,Void,"1/2"" drywall - hung, taped, floated, ready for paint",0.00,Average,247.85,954.23,0.00,3.85,Building,11.62,"$1,159.03",150.00,Age/Condition,0.00,Yes,"1,159.03",Yes,No,DRY,1/2,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
258,BACK_HALL,Back Hall,Cold air return cover - Extra large,0.00,Average,1.00,58.54,0.00,58.54,Building,2.02,$72.68,25.00,Percent,0.00,Yes,72.68,Yes,No,HVC,CA>>,PAULGAGN,,2022-11-21,,RWGC_100_CLUB,
259,BACK_HALL,Back Hall,Heat/AC register - Mechanically attached,0.00,Average,2.00,58.98,0.00,29.49,Building,1.26,$72.30,25.00,Percent,0.00,Yes,72.30,Yes,No,HVC,REG,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
260,BACK_HALL,Back Hall,"Tear out wet drywall, cleanup, bag for disposal",44.00,Average,326.29,385.02,0.00,1.18,Building,4.80,$467.78,0.00,Age/Condition,0.00,Yes,467.78,Yes,No,WTR,DRYW,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
261,BACK_HALL,Back Hall,"5/8"" drywall - hung, taped, ready for texture",44.00,Average,652.58,"1,899.01",0.00,2.91,Building,31.98,"$2,317.19",150.00,Age/Condition,557.04,Yes,"1,760.15",Yes,No,DRY,5/8-,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
262,BACK_HALL,Back Hall,Texture drywall - heavy hand texture,44.00,Average,326.29,554.69,0.00,1.70,Building,4.34,$670.83,150.00,Age/Condition,162.71,Yes,508.12,Yes,No,DRY,TEX+,PAULGAGN,,2022-11-03,,RWGC_100_CLUB,
263,BACK_HALL,Back Hall,Apply anti-microbial agent to the ceiling,44.00,Average,326.29,104.41,0.00,0.32,Building,1.14,$126.65,0.00,Age/Condition,0.00,Yes,126.65,Yes,No,WTR,GRM,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
264,BACK_HALL,Back Hall,Tear out and bag wet insulation,44.00,Average,720.72,691.89,0.00,0.96,Building,4.04,$835.11,0.00,Age/Condition,0.00,Yes,835.11,Yes,No,WTR,INS,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
265,BACK_HALL,Back Hall,"Batt insulation - 10"" - R30 - paper / foil faced",44.00,Average,326.29,548.17,0.00,1.68,Building,28.78,$692.35,150.00,Age/Condition,160.80,Yes,531.55,Yes,No,INS,BTF10,STAPLES1,,2022-11-03,,RWGC_100_CLUB,
266,BACK_HALL,Back Hall,Seal the ceiling w/latex based stain blocker - one coat,0.00,Average,326.29,231.67,0.00,0.71,Building,1.83,$280.20,15.00,Percent,0.00,Yes,280.20,Yes,No,PNT,S,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
267,BACK_HALL,Back Hall,Paint the ceiling - two coats,0.00,Average,326.29,385.02,0.00,1.18,Building,7.08,$470.52,15.00,Percent,0.00,Yes,470.52,Yes,No,PNT,P2,PAULGAGN,,2022-11-11,,RWGC_100_CLUB,
268,BACK_HALL,Back Hall,Light fixture - High grade,44.00,Average,8.00,994.56,0.00,124.32,Building,28.56,"$1,227.76",20.00,Age/Condition,446.40,Yes,781.36,Yes,No,LIT,AV+,STAPLES1,,2022-11-03,,RWGC_100_CLUB,
269,BACK_HALL,Back Hall,Recessed light fixture - Premium grade,10.00,Average,2.00,456.38,0.00,228.19,Building,14.69,$565.29,20.00,Age/Condition,211.19,Yes,354.10,Yes,No,LIT,RC++,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,Premium light fixture has rotating bulb area for angled direction / focus
270,BACK_HALL,Back Hall,Emergency lighting - battery - Commercial,0.00,Average,1.00,335.97,0.00,335.97,Building,16.49,$422.96,20.00,Age/Condition,0.00,Yes,422.96,Yes,No,LIT,BP,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
271,BACK_HALL,Back Hall,Exit sign - internal power,0.00,Average,2.00,586.86,0.00,293.43,Building,34.17,$745.25,150.00,Age/Condition,0.00,Yes,745.25,Yes,No,LIT,EXIT+,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
272,BACK_HALL,Back Hall,"Tear out wet drywall, cleanup, bag for disposal",44.00,Average,"1,234.84","1,457.11",0.00,1.18,Building,18.15,"$1,770.32",0.00,Age/Condition,0.00,Yes,"1,770.32",Yes,No,WTR,DRYW,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
273,BACK_HALL,Back Hall,"Insulation - ISO board, 1""",0.00,Average,9.26,"3,035.33",0.00,327.79,Building,47.68,"$3,699.61",150.00,Age/Condition,0.00,Yes,"3,699.61",Yes,No,RFG,ISO1<,PAULGAGN,,2022-12-10,,RWGC_100_CLUB,"Rigid foam insulation board is polyiso, not batt - Both walls of hall with CMU walls have furring strips and polyiso insulation"
274,BACK_HALL,Back Hall,"Chair rail - oversized - 3 1/4""",0.00,Average,136.30,730.57,0.00,5.36,Building,23.85,$905.32,150.00,Age/Condition,0.00,Yes,905.32,Yes,No,FNC,CHR>,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
275,BACK_HALL,Back Hall,Paint chair rail - two coats,0.00,Average,136.30,234.44,0.00,1.72,Building,1.72,$283.38,15.00,Age/Condition,0.00,Yes,283.38,Yes,No,PNT,CHR2,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
276,BACK_HALL,Back Hall,"1/2"" drywall - hung, taped, ready for texture",44.00,Average,"2,469.68","6,939.80",0.00,2.81,Building,114.10,"$8,464.68",150.00,Age/Condition,"2,035.67",Yes,"6,429.01",Yes,No,DRY,1/2-,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
277,BACK_HALL,Back Hall,Texture drywall - light hand texture,44.00,Average,"1,234.84","1,420.07",0.00,1.15,Building,6.92,"$1,712.39",150.00,Age/Condition,416.55,Yes,"1,295.84",Yes,No,DRY,TEX,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
278,BACK_HALL,Back Hall,Apply anti-microbial agent to the walls,44.00,Average,"1,234.84",395.15,0.00,0.32,Building,4.32,$479.37,0.00,Age/Condition,0.00,Yes,479.37,Yes,No,WTR,GRM,STAPLES1,,2022-10-19,,RWGC_100_CLUB,
279,BACK_HALL,Back Hall,Seal the walls w/latex based stain blocker - one coat,0.00,Average,"1,234.84",876.74,0.00,0.71,Building,6.92,"$1,060.38",15.00,Percent,0.00,Yes,"1,060.38",Yes,No,PNT,S,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
280,BACK_HALL,Back Hall,Paint the walls - two coats - 2 colors,0.00,Average,"1,234.84","1,790.52",0.00,1.45,Building,26.80,"$2,180.78",15.00,Age/Condition,0.00,Yes,"2,180.78",Yes,No,PNT,P2+,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
281,BACK_HALL,Back Hall,"Mask wall - plastic, paper, tape (per LF)",0.00,Average,136.30,242.61,0.00,1.78,Building,2.58,$294.23,150.00,Age/Condition,0.00,Yes,294.23,Yes,No,DRY,MASKLF,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
282,BACK_HALL,Back Hall,"Door casing - 6"" - paint grade - 4 piece",0.00,Average,24.00,430.32,0.00,17.93,Building,9.27,$527.51,150.00,Age/Condition,0.00,Yes,527.51,Yes,No,FNC,H4P6,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,"No item found for ""Fluted 6"" door casing and trim. and rosettes"
283,BACK_HALL,Back Hall,"Rosette - corner block - 3/4"" x 3 1/2"" - pine",0.00,Average,2.00,30.02,0.00,15.01,Building,0.42,$36.52,150.00,Age/Condition,0.00,Yes,36.52,Yes,No,FNC,BLKR+,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
284,BACK_HALL,Back Hall,"Plinth block - 3/4"" x 3 1/2"" x 6 1/2"" - pine",0.00,Average,2.00,32.42,0.00,16.21,Building,0.53,$39.53,150.00,Age/Condition,0.00,Yes,39.53,Yes,No,FNC,BLKP+,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
285,BACK_HALL,Back Hall,Outlet or switch cover - High grade,0.00,Average,6.00,43.86,0.00,7.31,Building,1.53,$54.47,25.00,Percent,0.00,Yes,54.47,Yes,No,ELE,OSCOV+,PAULGAGN,,2022-11-20,,RWGC_100_CLUB,
286,BACK_HALL,Back Hall,"Tear out wet non-salvageable carpet, cut & bag for disp.",44.00,Average,326.29,231.67,0.00,0.71,Building,1.83,$280.20,0.00,Age/Condition,0.00,Yes,280.20,Yes,No,WTR,FCC,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
287,BACK_HALL,Back Hall,Tear out baseboard,44.00,Average,136.30,83.14,0.00,0.61,Building,0.00,$99.76,0.00,Age/Condition,0.00,Yes,99.76,Yes,No,WTR,BASE,PAULGAGN,,2022-10-19,,RWGC_100_CLUB,
288,BACK_HALL,Back Hall,Contents - move out then reset - Large room,0.00,Average,1.00,108.82,0.00,108.82,Building,0.00,$130.58,0.00,Percent,0.00,Yes,130.58,Yes,No,CON,ROOM>,PAULGAGN,,2022-12-19,,RWGC_100_CLUB,
